time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_0; acc_1; acc_2; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_x; kal_y; kal_vx; kal_vy
51.696; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000349048; 0.0387518; 9.80992; 319.986; 316.105; 6.29925; -1.15575; 1.33263; 4.9963; -1.29347; 1.36168; 3.74997; -1.31267; 0.0706962; 0.0314727
51.712; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000348992; 0.0387515; 9.80992; 320.083; 316.181; 6.30056; -1.14961; 1.36168; 4.99666; -1.29178; 1.36926; 3.74986; -1.31245; 0.0703527; 0.0319382
51.728; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000348762; 0.0387512; 9.80992; 320.191; 316.26; 6.30181; -1.14345; 1.36926; 4.99704; -1.28995; 1.37937; 3.74976; -1.31223; 0.070011; 0.0324047
51.744; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000348348; 0.0387511; 9.80992; 320.296; 316.328; 6.30301; -1.13728; 1.37937; 4.99736; -1.28825; 1.392; 3.74967; -1.312; 0.0696694; 0.0328723
51.76; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00034775; 0.038751; 9.80992; 320.393; 316.397; 6.30413; -1.13108; 1.392; 4.99766; -1.28662; 1.40211; 3.74959; -1.31176; 0.0693286; 0.0333407
51.776; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000346966; 0.038751; 9.80992; 320.501; 316.436; 6.30519; -1.12487; 1.40211; 4.99791; -1.28517; 1.42611; 3.74952; -1.31152; 0.0689818; 0.0338109
51.792; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000345995; 0.038751; 9.80992; 320.602; 316.501; 6.3061; -1.11862; 1.42611; 4.99815; -1.28353; 1.43874; 3.74947; -1.31128; 0.0686339; 0.0342818
51.808; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00034484; 0.038751; 9.80992; 320.699; 316.577; 6.30693; -1.11235; 1.43874; 4.99837; -1.28182; 1.44632; 3.74941; -1.31103; 0.0682871; 0.0347532
51.824; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000343503; 0.0387511; 9.80992; 320.792; 316.627; 6.30772; -1.10608; 1.44632; 4.99855; -1.28039; 1.46147; 3.74937; -1.31077; 0.0679373; 0.0352255
51.84; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000341989; 0.0387512; 9.80992; 320.886; 316.706; 6.30841; -1.09978; 1.46147; 4.99874; -1.27867; 1.46653; 3.74933; -1.31051; 0.0675893; 0.0356979
51.856; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000340305; 0.0387513; 9.80992; 320.987; 316.746; 6.30907; -1.09347; 1.46653; 4.99889; -1.27727; 1.488; 3.7493; -1.31025; 0.067235; 0.0361713
51.872; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000338458; 0.0387515; 9.80992; 321.095; 316.836; 6.30959; -1.08714; 1.488; 4.99905; -1.2753; 1.49432; 3.74927; -1.30998; 0.0668812; 0.0366449
51.888; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00033646; 0.0387517; 9.80992; 321.203; 316.897; 6.31008; -1.0808; 1.49432; 4.99918; -1.27361; 1.51074; 3.74925; -1.30971; 0.0665231; 0.037119
51.904; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00033432; 0.0387519; 9.80992; 321.289; 316.94; 6.31046; -1.07445; 1.51074; 4.99926; -1.27232; 1.52589; 3.74923; -1.30944; 0.066161; 0.0375934
51.92; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000332053; 0.0387522; 9.80992; 321.39; 317.016; 6.31075; -1.06808; 1.52589; 4.99934; -1.27056; 1.53474; 3.74921; -1.30916; 0.0657979; 0.038068
51.936; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000329673; 0.0387524; 9.80992; 321.498; 317.092; 6.31098; -1.0617; 1.53474; 4.9994; -1.26872; 1.54611; 3.74919; -1.30887; 0.0654323; 0.0385427
51.952; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000327197; 0.0387527; 9.80992; 321.595; 317.164; 6.31114; -1.05531; 1.54611; 4.99944; -1.26703; 1.55495; 3.74918; -1.30858; 0.0650652; 0.0390175
51.968; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000324642; 0.0387531; 9.80992; 321.692; 317.2; 6.31124; -1.04892; 1.55495; 4.99947; -1.2657; 1.57642; 3.74917; -1.30829; 0.0646907; 0.0394923
51.984; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000322028; 0.0387534; 9.80992; 321.797; 317.279; 6.3112; -1.04251; 1.57642; 4.99946; -1.26386; 1.58526; 3.74916; -1.308; 0.0643145; 0.039967
52; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000319375; 0.0387538; 9.80992; 321.905; 317.34; 6.31111; -1.0361; 1.58526; 4.99943; -1.26217; 1.60168; 3.74916; -1.3077; 0.063933; 0.0404415
52.016; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000333351; 0.0387544; 9.80991; 322.002; 317.423; 6.31091; -1.02969; 1.60168; 4.99938; -1.26037; 1.60674; 3.74915; -1.3074; 0.0635515; 0.0409159
52.032; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000311615; 0.0387498; 9.80994; 322.099; 317.534; 6.31068; -1.02326; 1.60674; 4.9993; -1.25828; 1.60168; 3.74914; -1.30709; 0.0631748; 0.0413903
52.048; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00030944; 0.0387571; 9.80992; 322.196; 317.628; 6.31048; -1.01683; 1.60168; 4.99924; -1.25638; 1.60295; 3.74914; -1.30678; 0.0627996; 0.0418647
52.064; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000307299; 0.0387572; 9.80992; 322.294; 317.736; 6.31027; -1.01039; 1.60295; 4.99918; -1.25433; 1.59916; 3.74913; -1.30647; 0.0624285; 0.0423392
52.08; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000305355; 0.0387572; 9.80992; 322.391; 317.855; 6.31009; -1.00394; 1.59916; 4.99911; -1.25217; 1.59158; 3.74912; -1.30615; 0.0620631; 0.0428137
52.096; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000303634; 0.0387572; 9.80992; 322.502; 317.945; 6.30996; -0.997487; 1.59158; 4.99907; -1.25015; 1.59916; 3.74912; -1.30583; 0.0616962; 0.043288
52.112; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000302158; 0.0387572; 9.80992; 322.603; 318.031; 6.30977; -0.991025; 1.59916; 4.99902; -1.24828; 1.60421; 3.74911; -1.30551; 0.0613288; 0.0437623
52.128; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000300947; 0.0387571; 9.80992; 322.697; 318.146; 6.30956; -0.984555; 1.60421; 4.99895; -1.24619; 1.59663; 3.7491; -1.30518; 0.0609671; 0.0442366
52.144; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000300022; 0.038757; 9.80992; 322.805; 318.247; 6.30939; -0.978076; 1.59663; 4.9989; -1.24411; 1.59916; 3.7491; -1.30486; 0.060606; 0.0447108
52.16; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000299396; 0.0387569; 9.80992; 322.906; 318.334; 6.3092; -0.97159; 1.59916; 4.99884; -1.24224; 1.60421; 3.74909; -1.30452; 0.0602443; 0.045185
52.176; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000299084; 0.0387567; 9.80992; 323.003; 318.438; 6.30899; -0.965098; 1.60421; 4.99878; -1.24022; 1.60168; 3.74908; -1.30419; 0.0598857; 0.0456591
52.192; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000299095; 0.0387564; 9.80992; 323.118; 318.546; 6.30879; -0.958597; 1.60168; 4.99871; -1.23799; 1.60421; 3.74907; -1.30385; 0.0595276; 0.0461331
52.208; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000299446; 0.0387557; 9.80992; 323.208; 318.643; 6.30857; -0.952089; 1.60421; 4.99864; -1.23612; 1.60168; 3.74906; -1.30351; 0.0591725; 0.0466071
52.224; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000300145; 0.0387552; 9.80992; 323.302; 318.73; 6.30837; -0.945574; 1.60168; 4.99859; -1.23432; 1.60421; 3.74905; -1.30316; 0.058818; 0.047081
52.24; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000301194; 0.0387547; 9.80992; 323.402; 318.848; 6.30815; -0.93905; 1.60421; 4.99851; -1.23212; 1.59789; 3.74903; -1.30282; 0.0584681; 0.0475549
52.256; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000302584; 0.0387541; 9.80992; 323.5; 318.953; 6.30797; -0.932518; 1.59789; 4.99846; -1.23011; 1.59537; 3.74902; -1.30247; 0.0581211; 0.0480289
52.272; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000304301; 0.0387534; 9.80992; 323.608; 319.064; 6.30781; -0.925978; 1.59537; 4.99841; -1.22791; 1.59411; 3.749; -1.30211; 0.0577763; 0.0485027
52.288; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00030633; 0.0387526; 9.80992; 323.69; 319.144; 6.30766; -0.919431; 1.59411; 4.99837; -1.22629; 1.59537; 3.74899; -1.30176; 0.0574325; 0.0489766
52.304; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00030865; 0.0387517; 9.80992; 323.795; 319.255; 6.3075; -0.912875; 1.59537; 4.99832; -1.22413; 1.59284; 3.74897; -1.3014; 0.0570916; 0.0494503
52.32; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000311238; 0.0387507; 9.80992; 323.917; 319.349; 6.30735; -0.906312; 1.59284; 4.99827; -1.22198; 1.60295; 3.74895; -1.30104; 0.0567474; 0.0499239
52.336; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000314066; 0.0387496; 9.80992; 324.004; 319.446; 6.30714; -0.899743; 1.60295; 4.99821; -1.22014; 1.59916; 3.74893; -1.30067; 0.0564065; 0.0503975
52.352; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000317104; 0.0387485; 9.80992; 324.119; 319.54; 6.30696; -0.893165; 1.59916; 4.99815; -1.21805; 1.60674; 3.7489; -1.30031; 0.0560636; 0.0508709
52.368; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000320317; 0.0387473; 9.80992; 324.209; 319.658; 6.30672; -0.886581; 1.60674; 4.99807; -1.21597; 1.59663; 3.74888; -1.29994; 0.055727; 0.0513444
52.384; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.00032367; 0.0387461; 9.80992; 324.32; 319.748; 6.30655; -0.879988; 1.59663; 4.99802; -1.21395; 1.60421; 3.74886; -1.29957; 0.0553884; 0.0518177
52.4; 3.7107; -1.32361; 1.30592; 0.810703; -2.81387e-05; 1.32361; 0.000327125; 0.0387448; 9.80992; 324.407; 319.849; 6.30633; -0.873388; 1.60421; 4.99796; -1.21208; 1.59916; 3.74883; -1.29919; 0.0550536; 0.052291
52.416; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000330642; 0.0387436; 9.80992; 324.497; 319.946; 6.30614; -0.86678; 1.59916; 4.99791; -1.21021; 1.59663; 3.74793; -1.29926; 0.054414; 0.0527599
52.432; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.00033418; 0.0387423; 9.80992; 324.616; 320.051; 6.30597; -0.860164; 1.59663; 4.99785; -1.20798; 1.60168; 3.74711; -1.29929; 0.0538065; 0.053229
52.448; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000337699; 0.0387411; 9.80992; 324.716; 320.148; 6.30576; -0.853541; 1.60168; 4.99779; -1.206; 1.60295; 3.74637; -1.2993; 0.053229; 0.0536983
52.464; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000341156; 0.0387399; 9.80992; 324.821; 320.26; 6.30555; -0.846911; 1.60295; 4.99772; -1.20384; 1.60042; 3.7457; -1.29927; 0.0526797; 0.0541678
52.48; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000344513; 0.0387387; 9.80992; 324.914; 320.357; 6.30535; -0.840272; 1.60042; 4.99766; -1.20193; 1.59916; 3.74509; -1.29921; 0.0521551; 0.0546375
52.496; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000347731; 0.0387376; 9.80992; 325.03; 320.465; 6.30517; -0.833626; 1.59916; 4.9976; -1.1997; 1.60168; 3.74453; -1.29914; 0.051651; 0.0551074
52.512; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000350774; 0.0387366; 9.80992; 325.127; 320.54; 6.30496; -0.826972; 1.60168; 4.99755; -1.19797; 1.60926; 3.74402; -1.29903; 0.0511626; 0.0555772
52.528; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000353607; 0.0387356; 9.80992; 325.22; 320.67; 6.3047; -0.820313; 1.60926; 4.99746; -1.19574; 1.59663; 3.74355; -1.29891; 0.0506978; 0.0560473
52.544; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.0003562; 0.0387346; 9.80992; 325.325; 320.76; 6.30453; -0.813643; 1.59663; 4.99741; -1.1938; 1.60168; 3.74312; -1.29877; 0.0502465; 0.0565175
52.56; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000358526; 0.0387338; 9.80992; 325.426; 320.864; 6.30433; -0.806966; 1.60168; 4.99735; -1.19175; 1.60042; 3.74272; -1.29861; 0.0498102; 0.0569878
52.576; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000360561; 0.0387331; 9.80992; 325.523; 320.987; 6.30413; -0.800282; 1.60042; 4.99728; -1.18955; 1.59158; 3.74236; -1.29844; 0.0493913; 0.0574583
52.592; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000362286; 0.0387324; 9.80992; 325.616; 321.052; 6.30399; -0.793588; 1.59158; 4.99725; -1.18797; 1.60168; 3.74202; -1.29825; 0.0489795; 0.0579287
52.608; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000363685; 0.0387319; 9.80992; 325.703; 321.152; 6.30378; -0.786889; 1.60168; 4.99719; -1.1861; 1.59663; 3.74171; -1.29804; 0.0485813; 0.0583992
52.624; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000364746; 0.0387314; 9.80992; 325.825; 321.246; 6.30361; -0.780181; 1.59663; 4.99713; -1.18394; 1.60674; 3.74142; -1.29782; 0.0481883; 0.0588697
52.64; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000365464; 0.0387311; 9.80992; 325.919; 321.372; 6.30337; -0.773467; 1.60674; 4.99706; -1.18175; 1.59537; 3.74115; -1.29759; 0.0478101; 0.0593403
52.656; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000365836; 0.0387308; 9.80992; 326.016; 321.444; 6.3032; -0.766744; 1.59537; 4.99701; -1.18005; 1.60421; 3.74089; -1.29735; 0.0474363; 0.0598109
52.672; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000365874; 0.0387306; 9.80992; 326.095; 321.556; 6.30298; -0.760015; 1.60421; 4.99695; -1.17815; 1.59284; 3.74066; -1.2971; 0.0470759; 0.0602816
52.688; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.0003656; 0.0387302; 9.80992; 326.218; 321.66; 6.30283; -0.753275; 1.59284; 4.9969; -1.17588; 1.59916; 3.74044; -1.29683; 0.0467199; 0.0607523
52.704; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000364994; 0.0387301; 9.80992; 326.34; 321.764; 6.30264; -0.74653; 1.59916; 4.99684; -1.17361; 1.60547; 3.74024; -1.29656; 0.0463678; 0.0612229
52.72; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000364068; 0.0387302; 9.80992; 326.426; 321.862; 6.3024; -0.739778; 1.60547; 4.99677; -1.17178; 1.60168; 3.74005; -1.29627; 0.0460239; 0.0616936
52.736; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000362844; 0.0387304; 9.80992; 326.52; 321.948; 6.30219; -0.733017; 1.60168; 4.99672; -1.16998; 1.60421; 3.73987; -1.29598; 0.0456849; 0.0621643
52.752; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000361336; 0.0387305; 9.80992; 326.596; 322.074; 6.30197; -0.726249; 1.60421; 4.99665; -1.16796; 1.58653; 3.7397; -1.29568; 0.0453599; 0.0626352
52.768; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000359562; 0.0387308; 9.80992; 326.718; 322.171; 6.30186; -0.719471; 1.58653; 4.99661; -1.16577; 1.59537; 3.73954; -1.29537; 0.045036; 0.063106
52.784; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000357544; 0.038731; 9.80992; 326.833; 322.272; 6.30169; -0.712687; 1.59537; 4.99656; -1.16361; 1.60042; 3.73939; -1.29505; 0.0447147; 0.0635768
52.8; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000355302; 0.0387313; 9.80992; 326.916; 322.351; 6.30149; -0.705895; 1.60042; 4.99651; -1.16199; 1.60168; 3.73925; -1.29473; 0.0443974; 0.0640476
52.816; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000352858; 0.0387317; 9.80992; 327.017; 322.452; 6.30128; -0.699097; 1.60168; 4.99645; -1.15997; 1.60168; 3.73912; -1.2944; 0.0440845; 0.0645183
52.832; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000350237; 0.0387321; 9.80992; 327.118; 322.571; 6.30107; -0.69229; 1.60168; 4.99638; -1.15778; 1.59537; 3.73899; -1.29406; 0.0437788; 0.0649891
52.848; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000347463; 0.0387325; 9.80992; 327.24; 322.657; 6.30091; -0.685475; 1.59537; 4.99633; -1.15569; 1.608; 3.73887; -1.29372; 0.0434709; 0.0654598
52.864; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000344561; 0.0387329; 9.80992; 327.33; 322.769; 6.30065; -0.678655; 1.608; 4.99626; -1.15368; 1.60042; 3.73875; -1.29337; 0.0431705; 0.0659305
52.88; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000341556; 0.0387334; 9.80992; 327.416; 322.862; 6.30045; -0.671825; 1.60042; 4.9962; -1.15188; 1.59789; 3.73864; -1.29301; 0.0428748; 0.0664013
52.896; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000338474; 0.0387339; 9.80992; 327.524; 322.956; 6.30026; -0.664988; 1.59789; 4.99615; -1.14986; 1.60295; 3.73854; -1.29265; 0.0425801; 0.066872
52.912; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000335341; 0.0387344; 9.80992; 327.611; 323.053; 6.30004; -0.658143; 1.60295; 4.99609; -1.14803; 1.59916; 3.73844; -1.29228; 0.0422904; 0.0673428
52.928; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000332184; 0.0387349; 9.80992; 327.715; 323.158; 6.29985; -0.651291; 1.59916; 4.99603; -1.14594; 1.59916; 3.73835; -1.29191; 0.0420037; 0.0678135
52.944; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000329028; 0.0387354; 9.80992; 327.841; 323.266; 6.29965; -0.64443; 1.59916; 4.99596; -1.1436; 1.60547; 3.73825; -1.29153; 0.041717; 0.0682841
52.96; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.0003259; 0.0387359; 9.80992; 327.931; 323.374; 6.29942; -0.637564; 1.60547; 4.9959; -1.14162; 1.59916; 3.73817; -1.29115; 0.0414361; 0.0687548
52.976; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000322825; 0.0387364; 9.80992; 328.025; 323.471; 6.29922; -0.630688; 1.59916; 4.99584; -1.13972; 1.59789; 3.73808; -1.29077; 0.0411585; 0.0692255
52.992; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.00031983; 0.0387369; 9.80992; 328.126; 323.561; 6.29903; -0.623805; 1.59789; 4.99579; -1.13781; 1.60168; 3.738; -1.29037; 0.0408817; 0.0696961
53.008; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000316941; 0.0387373; 9.80992; 328.244; 323.665; 6.29882; -0.616914; 1.60168; 4.99572; -1.13558; 1.60674; 3.73792; -1.28998; 0.0406049; 0.0701667
53.024; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000314182; 0.0387378; 9.80992; 328.338; 323.78; 6.29857; -0.610017; 1.60674; 4.99565; -1.13349; 1.59916; 3.73784; -1.28958; 0.0403342; 0.0706373
53.04; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000311579; 0.0387382; 9.80992; 328.432; 323.885; 6.29838; -0.603111; 1.59916; 4.99559; -1.13151; 1.59537; 3.73777; -1.28918; 0.0400676; 0.0711079
53.056; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000309157; 0.0387386; 9.80992; 328.522; 323.975; 6.29821; -0.596196; 1.59537; 4.99555; -1.12971; 1.59537; 3.73769; -1.28877; 0.0398032; 0.0715785
53.072; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000306939; 0.0387389; 9.80992; 328.633; 324.065; 6.29804; -0.589274; 1.59537; 4.9955; -1.1277; 1.60295; 3.73762; -1.28836; 0.0395374; 0.072049
53.088; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000304947; 0.0387392; 9.80992; 328.73; 324.169; 6.29781; -0.582346; 1.60295; 4.99543; -1.12568; 1.60042; 3.73755; -1.28794; 0.0392749; 0.0725195
53.104; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000303204; 0.0387394; 9.80992; 328.846; 324.288; 6.29761; -0.575409; 1.60042; 4.99536; -1.12334; 1.59916; 3.73748; -1.28752; 0.0390149; 0.0729899
53.12; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000301728; 0.0387396; 9.80992; 328.943; 324.374; 6.29741; -0.568465; 1.59916; 4.99531; -1.12151; 1.60295; 3.73742; -1.2871; 0.0387552; 0.0734603
53.136; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000300538; 0.0387397; 9.80992; 329.033; 324.479; 6.29719; -0.561514; 1.60295; 4.99525; -1.11956; 1.59789; 3.73735; -1.28668; 0.0384997; 0.0739307
53.152; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.00029965; 0.0387397; 9.80992; 329.134; 324.562; 6.297; -0.554554; 1.59789; 4.9952; -1.11773; 1.60421; 3.73729; -1.28625; 0.0382431; 0.074401
53.168; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000299077; 0.0387397; 9.80992; 329.249; 324.68; 6.29677; -0.547588; 1.60421; 4.99512; -1.11539; 1.60295; 3.73722; -1.28582; 0.0379889; 0.0748713
53.184; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.00029883; 0.0387396; 9.80992; 329.324; 324.763; 6.29654; -0.540613; 1.60295; 4.99507; -1.11381; 1.60042; 3.73716; -1.28538; 0.0377377; 0.0753415
53.2; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000298895; 0.0387392; 9.80992; 329.425; 324.878; 6.29634; -0.533631; 1.60042; 4.995; -1.11165; 1.59537; 3.7371; -1.28494; 0.0374907; 0.0758118
53.216; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.00029931; 0.0387387; 9.80992; 329.548; 324.979; 6.29616; -0.52664; 1.59537; 4.99495; -1.10942; 1.60295; 3.73704; -1.2845; 0.0372416; 0.0762819
53.232; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000300089; 0.0387383; 9.80992; 329.623; 325.08; 6.29594; -0.519643; 1.60295; 4.99489; -1.10765; 1.59411; 3.73697; -1.28406; 0.0369985; 0.0767521
53.248; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000301226; 0.0387378; 9.80992; 329.742; 325.174; 6.29578; -0.512636; 1.59411; 4.99484; -1.10553; 1.60295; 3.73691; -1.28361; 0.0367527; 0.0772221
53.264; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000302707; 0.0387372; 9.80992; 329.836; 325.271; 6.29555; -0.505624; 1.60295; 4.99478; -1.10362; 1.60168; 3.73685; -1.28316; 0.0365091; 0.0776921
53.28; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000304516; 0.0387365; 9.80992; 329.936; 325.404; 6.29533; -0.498604; 1.60168; 4.99471; -1.10128; 1.59032; 3.73679; -1.28271; 0.0362725; 0.0781621
53.296; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000306634; 0.0387357; 9.80992; 330.023; 325.483; 6.2952; -0.491574; 1.59032; 4.99468; -1.09963; 1.59284; 3.73673; -1.28225; 0.0360362; 0.0786321
53.312; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000309038; 0.0387348; 9.80992; 330.131; 325.591; 6.29504; -0.484536; 1.59284; 4.99463; -1.09747; 1.59284; 3.73667; -1.2818; 0.0358014; 0.079102
53.328; 3.7107; -1.32361; -1.95851; 0.810703; -2.81544e-05; 1.32361; 0.000311703; 0.0387338; 9.80992; 330.235; 325.681; 6.29489; -0.477492; 1.59284; 4.99459; -1.09553; 1.59789; 3.73662; -1.28133; 0.0355657; 0.0795718
